city,product_type,status,request_time,begin_trip_time,begintrip_lat,begintrip_lng,begintrip_address,dropoff_time,dropoff_lat,dropoff_lng,dropoff_address,distance,fare_currency,fare_amount
Manchester,UberComfort,unfulfilled,2021-04-17 01:04:00,2021-04-17 01:20:00,53.4856,-2.2449,Manchester Cathedral,2021-04-17 01:54:00,53.4687,-2.3476,The Trafford Centre,19.2,GBP,43.48
Delhi,UberPool,completed,2021-12-21 09:37:00,2021-12-21 09:48:00,28.6562,77.241,Red Fort (Lal Qila),2021-12-21 10:05:00,28.5562,77.1,IGI Airport T3,13.49,INR,464.7
San Francisco,UberX,completed,2021-01-20 02:37:00,2021-01-20 02:40:00,37.81972,-122.47861,Golden Gate Bridge,2021-01-20 03:15:00,37.7701,-122.4701,Japanese Tea Garden,19.92,USD,43.84
San Francisco,UberX,completed,2021-05-13 01:36:00,2021-05-13 01:49:00,37.7701,-122.4701,Japanese Tea Garden,2021-05-13 02:32:00,37.7802,-122.416,Asian Art Museum,13.16,USD,30.32
Singapore,UberComfort,completed,2021-10-12 00:41:00,2021-10-12 01:10:00,1.2834,103.8607,Marina Bay Sands,2021-10-12 01:53:00,1.2906,103.8465,Clarke Quay,13.92,SGD,28.66
New York,UberSUV,completed,2021-05-28 21:06:00,2021-05-28 21:34:00,40.774,-73.97,Central Park - Bethesda Terrace,2021-05-28 21:54:00,40.758,-73.9855,Times Square,18.17,USD,40.34
Bangalore,UberX,completed,2021-11-24 21:08:00,2021-11-24 21:16:00,13.0034,77.589,Bangalore Palace,2021-11-24 21:46:00,12.8443,77.6637,Electronic City Phase 1,9.41,INR,342.3
San Francisco,UberSelect,completed,2021-12-10 13:01:00,2021-12-10 13:20:00,37.7955,-122.3937,Ferry Building Marketplace,2021-12-10 14:07:00,37.8024,-122.4483,Palace of Fine Arts,2.96,USD,9.92
Manchester,UberPool,completed,2021-05-22 18:04:00,2021-05-22 18:22:00,53.4831,-2.2004,Etihad Stadium,2021-05-22 18:36:00,53.4774,-2.2303,Manchester Piccadilly,11.82,GBP,34.55
Manchester,UberX,completed,2021-10-24 12:30:00,2021-10-24 12:42:00,53.4856,-2.2449,Manchester Cathedral,2021-10-24 12:51:00,53.4831,-2.2004,Etihad Stadium,6.57,GBP,21.43
San Francisco,UberXL,completed,2021-10-21 07:56:00,2021-10-21 08:23:00,37.808,-122.4177,Fisherman's Wharf,2021-10-21 09:03:00,37.784,-122.4075,Cable Car Turnaround (Powell & Market),8.63,USD,21.26
New York,UberX,driver_canceled,2021-03-20 06:32:00,2021-03-20 06:53:00,40.7061,-73.9969,Brooklyn Bridge (Manhattan side),2021-03-20 07:52:00,40.7484,-73.9857,Empire State Building,7.56,USD,21.36
San Francisco,UberSelect,completed,2021-01-12 20:48:00,2021-01-12 21:04:00,37.7901,-122.4058,Chinatown Dragon Gate,2021-01-12 21:13:00,37.7699,-122.4661,California Academy of Sciences,13.26,USD,30.52
New York,UberPool,rider_canceled,2021-07-09 13:45:00,2021-07-09 14:13:00,40.758,-73.9855,Times Square,2021-07-09 14:48:00,40.774,-73.97,Central Park - Bethesda Terrace,14.07,USD,33.73
Delhi,UberSUV,completed,2021-12-08 15:00:00,2021-12-08 15:23:00,28.6129,77.2295,India Gate,2021-12-08 15:49:00,28.5245,77.1855,Qutub Minar,15.41,INR,522.3
London,UberBlack,completed,2021-10-15 09:46:00,2021-10-15 10:05:00,51.5136,-0.159,Hyde Park - Speaker's Corner,2021-10-15 10:37:00,51.5194,-0.127,British Museum,18.73,GBP,51.83
New York,UberSUV,completed,2021-02-02 10:47:00,2021-02-02 11:06:00,40.7061,-73.9969,Brooklyn Bridge (Manhattan side),2021-02-02 11:49:00,40.7587,-73.9787,Rockefeller Center,18.34,USD,40.68
San Francisco,UberComfort,rider_canceled,2021-11-08 20:04:00,2021-11-08 20:24:00,37.7901,-122.4058,Chinatown Dragon Gate,2021-11-08 21:02:00,37.8008,-122.4098,North Beach (Little Italy),15.25,USD,35.97
Delhi,UberXL,completed,2021-09-09 15:19:00,2021-09-09 15:34:00,28.6315,77.2167,Connaught Place (CP),2021-09-09 15:57:00,28.5562,77.1,IGI Airport T3,2.09,INR,122.7
San Francisco,UberXL,completed,2021-09-26 03:59:00,2021-09-26 04:13:00,37.7989,-122.4662,The Presidio,2021-09-26 05:08:00,37.784,-122.4075,Cable Car Turnaround (Powell & Market),19.47,USD,42.94
Bangalore,UberX,rider_canceled,2021-02-19 10:28:00,2021-02-19 10:56:00,13.0034,77.589,Bangalore Palace,2021-02-19 11:14:00,12.9763,77.5929,Cubbon Park,9.91,INR,25.83
San Francisco,UberSelect,completed,2021-07-02 08:47:00,2021-07-02 09:02:00,37.8024,-122.4483,Palace of Fine Arts,2021-07-02 09:24:00,37.81972,-122.47861,Golden Gate Bridge,9.97,USD,23.94
Delhi,UberBlack,completed,2021-11-11 11:13:00,2021-11-11 11:19:00,28.5562,77.1,IGI Airport T3,2021-11-11 12:00:00,28.5245,77.1855,Qutub Minar,5.33,INR,219.9
San Francisco,UberPet,completed,2021-08-02 13:51:00,2021-08-02 14:06:00,37.7901,-122.4058,Chinatown Dragon Gate,2021-08-02 14:49:00,37.7955,-122.3937,Ferry Building Marketplace,8.14,USD,20.28
New York,UberX,unfulfilled,2021-04-01 06:01:00,2021-04-01 06:17:00,40.7484,-73.9857,Empire State Building,2021-04-01 07:03:00,40.774,-73.97,Central Park - Bethesda Terrace,3.68,USD,13.99
New York,UberSelect,completed,2021-05-14 05:09:00,2021-05-14 05:35:00,40.7484,-73.9857,Empire State Building,2021-05-14 06:00:00,40.7127,-74.0134,One World Trade Center,15.97,USD,35.94
San Francisco,UberSUV,driver_canceled,2021-04-14 16:05:00,2021-04-14 16:13:00,37.808,-122.4177,Fisherman's Wharf,2021-04-14 17:09:00,37.8008,-122.4098,North Beach (Little Italy),4.22,USD,15.02
Manchester,UberSelect,completed,2021-04-25 19:27:00,2021-04-25 19:44:00,53.4631,-2.2913,Old Trafford,2021-04-25 20:29:00,53.477,-2.2524,Science and Industry Museum,10.69,GBP,31.72
London,UberPet,completed,2021-11-03 03:43:00,2021-11-03 04:11:00,51.50806,-0.07611,Tower of London,2021-11-03 04:28:00,51.5014,-0.1419,Buckingham Palace,4.43,GBP,16.07
San Francisco,UberSelect,completed,2021-05-11 16:45:00,2021-05-11 16:51:00,37.7715,-122.4687,de Young Museum,2021-05-11 17:28:00,37.8008,-122.4098,North Beach (Little Italy),18.06,USD,40.12
Manchester,UberX,completed,2021-03-25 15:15:00,2021-03-25 15:28:00,53.4831,-2.2004,Etihad Stadium,2021-03-25 15:39:00,53.4631,-2.2913,Old Trafford,3.06,GBP,12.65
San Francisco,UberPool,driver_canceled,2021-07-15 21:03:00,2021-07-15 21:25:00,37.8339,-122.4993,Hawk Hill Park,2021-07-15 22:18:00,37.7726,-122.4604,Conservatory of Flowers,3.62,USD,13.88
Los Angeles,UberX,rider_canceled,2021-04-12 21:44:00,2021-04-12 22:14:00,34.0718,-118.3571,The Grove,2021-04-12 22:20:00,33.9416,-118.4085,LAX – Terminal 4,2.24,USD,11.26
Los Angeles,UberSUV,rider_canceled,2021-08-24 18:47:00,2021-08-24 19:09:00,33.9416,-118.4085,LAX – Terminal 4,2021-08-24 20:04:00,34.0094,-118.4973,Santa Monica Pier,3.43,USD,13.52
London,UberPool,rider_canceled,2021-09-13 02:26:00,2021-09-13 02:55:00,51.5054,-0.0235,Canary Wharf Station,2021-09-13 03:03:00,51.5014,-0.1419,Buckingham Palace,15.97,GBP,37.34
London,UberPool,completed,2021-07-25 20:31:00,2021-07-25 20:35:00,51.5014,-0.1419,Buckingham Palace,2021-07-25 21:29:00,51.5136,-0.159,Hyde Park - Speaker's Corner,5.81,GBP,19.52
London,UberSUV,unfulfilled,2021-09-24 08:45:00,2021-09-24 09:00:00,51.5136,-0.159,Hyde Park - Speaker's Corner,2021-09-24 09:21:00,51.5054,-0.0235,Canary Wharf Station,3.91,GBP,14.43
San Francisco,UberSelect,completed,2021-02-04 10:01:00,2021-02-04 10:30:00,37.7857,-122.4011,SFMOMA,2021-02-04 10:50:00,37.8024,-122.4058,Coit Tower,6.23,USD,16.46
San Francisco,UberBlack,completed,2021-03-24 02:07:00,2021-03-24 02:19:00,37.7802,-122.416,Asian Art Museum,2021-03-24 02:35:00,37.7715,-122.4687,de Young Museum,7.4,USD,18.8
Bangalore,UberSelect,completed,2021-11-14 15:42:00,2021-11-14 15:47:00,13.0034,77.589,Bangalore Palace,2021-11-14 16:06:00,12.8443,77.6637,Electronic City Phase 1,5.2,INR,216.0
San Francisco,UberComfort,completed,2021-04-27 10:48:00,2021-04-27 11:09:00,37.808,-122.4177,Fisherman's Wharf,2021-04-27 11:32:00,37.7715,-122.4687,de Young Museum,19.19,USD,42.38
San Francisco,UberSelect,rider_canceled,2021-08-12 11:39:00,2021-08-12 11:41:00,37.8024,-122.4058,Coit Tower,2021-08-12 12:18:00,37.8086,-122.4316,Wave Organ,12.61,USD,30.96
Los Angeles,UberXL,rider_canceled,2021-08-08 19:34:00,2021-08-08 19:45:00,34.0094,-118.4973,Santa Monica Pier,2021-08-08 20:38:00,34.078,-118.4741,Getty Center,3.95,USD,14.5
San Francisco,UberX,completed,2021-01-03 05:51:00,2021-01-03 06:14:00,37.8014,-122.3977,Exploratorium (Pier 15),2021-01-03 06:35:00,37.808,-122.4177,Fisherman's Wharf,6.87,USD,17.74
San Francisco,UberSelect,completed,2021-06-13 03:50:00,2021-06-13 04:13:00,37.7901,-122.4058,Chinatown Dragon Gate,2021-06-13 04:21:00,37.7561,-122.473,16th Avenue Tiled Steps,19.71,USD,43.42
London,UberX,completed,2021-11-07 08:11:00,2021-11-07 08:22:00,51.5136,-0.159,Hyde Park - Speaker's Corner,2021-11-07 08:34:00,51.5308,-0.1238,King's Cross Station,11.84,GBP,34.6
London,UberPool,completed,2021-11-23 13:17:00,2021-11-23 13:20:00,51.5136,-0.159,Hyde Park - Speaker's Corner,2021-11-23 13:56:00,51.5014,-0.1419,Buckingham Palace,11.46,GBP,33.65
Delhi,UberSUV,rider_canceled,2021-06-09 23:29:00,2021-06-09 23:58:00,28.5562,77.1,IGI Airport T3,2021-06-10 00:58:00,28.5494,77.2001,Hauz Khas Village,12.47,INR,30.69
New York,UberComfort,completed,2021-05-25 11:20:00,2021-05-25 11:38:00,40.7127,-74.0134,One World Trade Center,2021-05-25 11:51:00,40.7587,-73.9787,Rockefeller Center,17.35,USD,38.7
Los Angeles,UberPool,completed,2021-01-21 20:43:00,2021-01-21 20:59:00,34.1184,-118.3004,Griffith Observatory,2021-01-21 21:05:00,34.1341,-118.3215,Hollywood Sign,5.66,USD,15.32
Bangalore,UberBlack,completed,2021-10-11 06:24:00,2021-10-11 06:40:00,13.0465,77.6216,Manyata Tech Park,2021-10-11 07:27:00,12.8443,77.6637,Electronic City Phase 1,2.3,INR,129.0
Los Angeles,UberPool,driver_canceled,2021-08-26 01:41:00,2021-08-26 01:45:00,34.0562,-118.2365,Union Station,2021-08-26 02:15:00,33.9416,-118.4085,LAX – Terminal 4,12.79,USD,31.3
New York,UberX,rider_canceled,2021-09-08 13:59:00,2021-09-08 14:05:00,40.7506,-73.9935,Penn Station,2021-09-08 14:32:00,40.7484,-73.9857,Empire State Building,11.1,USD,28.09
Delhi,UberPet,rider_canceled,2021-03-12 07:34:00,2021-03-12 07:43:00,28.5562,77.1,IGI Airport T3,2021-03-12 08:02:00,28.6562,77.241,Red Fort (Lal Qila),7.62,INR,21.48
San Francisco,UberPool,completed,2021-07-27 05:44:00,2021-07-27 05:46:00,37.7802,-122.513,Sutro Baths,2021-07-27 05:56:00,37.8024,-122.4483,Palace of Fine Arts,18.5,USD,41.0
Delhi,UberBlack,completed,2021-08-21 18:36:00,2021-08-21 18:44:00,28.5562,77.1,IGI Airport T3,2021-08-21 19:32:00,28.6315,77.2167,Connaught Place (CP),19.53,INR,645.9
Delhi,UberComfort,rider_canceled,2021-07-03 10:24:00,2021-07-03 10:36:00,28.5245,77.1855,Qutub Minar,2021-07-03 11:34:00,28.6127,77.2773,Akshardham Temple,18.69,INR,42.51
San Francisco,UberSUV,completed,2021-07-10 09:43:00,2021-07-10 09:48:00,37.81972,-122.47861,Golden Gate Bridge,2021-07-10 10:27:00,37.784,-122.4075,Cable Car Turnaround (Powell & Market),13.77,USD,31.54
Singapore,UberX,completed,2021-08-14 13:41:00,2021-08-14 13:49:00,1.286833,103.854528,Merlion Park,2021-08-14 14:43:00,1.3564,103.9885,Changi Airport T3,2.78,SGD,8.6
Singapore,UberPet,completed,2021-01-23 02:17:00,2021-01-23 02:32:00,1.286833,103.854528,Merlion Park,2021-01-23 03:03:00,1.2906,103.8465,Clarke Quay,10.64,SGD,22.75
Manchester,UberComfort,completed,2021-05-03 15:54:00,2021-05-03 16:10:00,53.477,-2.2524,Science and Industry Museum,2021-05-03 17:09:00,53.47944,-2.245,Manchester Town Hall (Albert Sq),12.85,GBP,37.12
New York,UberXL,rider_canceled,2021-10-04 19:32:00,2021-10-04 19:58:00,40.7127,-74.0134,One World Trade Center,2021-10-04 20:13:00,40.758,-73.9855,Times Square,18.08,USD,41.35
San Francisco,UberComfort,completed,2021-09-13 00:33:00,2021-09-13 00:44:00,37.7694,-122.4862,Golden Gate Park,2021-09-13 01:12:00,37.8024,-122.4058,Coit Tower,10.09,USD,24.18
San Francisco,UberPet,completed,2021-06-16 20:09:00,2021-06-16 20:25:00,37.7857,-122.4011,SFMOMA,2021-06-16 20:43:00,37.7802,-122.513,Sutro Baths,18.46,USD,40.92
Sydney,UberPool,completed,2021-06-10 13:56:00,2021-06-10 14:07:00,-33.883,151.207,Central Station,2021-06-10 14:21:00,-33.871,151.1986,Darling Harbour,2.24,AUD,9.33
London,UberPool,completed,2021-10-23 22:34:00,2021-10-23 22:58:00,51.5194,-0.127,British Museum,2021-10-23 23:09:00,51.5054,-0.0235,Canary Wharf Station,6.62,GBP,21.55
San Francisco,UberComfort,rider_canceled,2021-08-05 01:33:00,2021-08-05 01:45:00,37.7764,-122.4346,Painted Ladies (Alamo Square),2021-08-05 02:41:00,37.8086,-122.4316,Wave Organ,10.17,USD,26.32
San Francisco,UberComfort,completed,2021-11-13 06:24:00,2021-11-13 06:39:00,37.8024,-122.4058,Coit Tower,2021-11-13 07:21:00,37.8014,-122.3977,Exploratorium (Pier 15),2.02,USD,8.04
San Francisco,UberXL,completed,2021-11-12 10:20:00,2021-11-12 10:49:00,37.7648,-122.4223,Clarion Alley (Mission District),2021-11-12 10:57:00,37.7726,-122.4604,Conservatory of Flowers,6.81,USD,17.62
Singapore,UberSUV,completed,2021-02-18 20:13:00,2021-02-18 20:43:00,1.2494,103.8303,Sentosa Beach Station,2021-02-18 21:42:00,1.2906,103.8465,Clarke Quay,7.21,SGD,16.58
San Francisco,UberBlack,driver_canceled,2021-02-07 23:26:00,2021-02-07 23:52:00,37.8339,-122.4993,Hawk Hill Park,2021-02-08 00:36:00,37.8086,-122.4316,Wave Organ,12.16,USD,30.1
London,UberComfort,rider_canceled,2021-04-23 13:20:00,2021-04-23 13:40:00,51.5308,-0.1238,King's Cross Station,2021-04-23 14:19:00,51.5136,-0.159,Hyde Park - Speaker's Corner,18.12,GBP,41.43
Bangalore,UberPet,rider_canceled,2021-09-18 17:45:00,2021-09-18 18:04:00,13.0034,77.589,Bangalore Palace,2021-09-18 18:49:00,12.9758,77.6047,MG Road Metro Station,10.33,INR,26.63
San Francisco,UberBlack,completed,2021-02-04 11:54:00,2021-02-04 12:11:00,37.7857,-122.4011,SFMOMA,2021-02-04 12:46:00,37.7561,-122.473,16th Avenue Tiled Steps,7.11,USD,18.22
San Francisco,UberBlack,completed,2021-11-24 23:38:00,2021-11-25 00:05:00,37.7726,-122.4604,Conservatory of Flowers,2021-11-25 00:59:00,37.784,-122.4075,Cable Car Turnaround (Powell & Market),3.31,USD,10.62
San Francisco,UberSUV,completed,2021-05-03 15:55:00,2021-05-03 16:16:00,37.7857,-122.4011,SFMOMA,2021-05-03 16:48:00,37.8058,-122.4228,Ghirardelli Square,3.55,USD,11.1
London,UberSelect,completed,2021-04-09 06:31:00,2021-04-09 06:47:00,51.50806,-0.07611,Tower of London,2021-04-09 06:58:00,51.5033,-0.1194,London Eye,5.88,GBP,19.7
New York,UberSelect,completed,2021-01-06 05:15:00,2021-01-06 05:30:00,40.758,-73.9855,Times Square,2021-01-06 05:52:00,40.7506,-73.9935,Penn Station,9.57,USD,23.14
Manchester,UberComfort,driver_canceled,2021-03-22 08:57:00,2021-03-22 09:17:00,53.4631,-2.2913,Old Trafford,2021-03-22 09:35:00,53.4831,-2.2004,Etihad Stadium,16.75,GBP,38.83
Delhi,UberComfort,completed,2021-01-12 06:15:00,2021-01-12 06:33:00,28.6562,77.241,Red Fort (Lal Qila),2021-01-12 07:02:00,28.6129,77.2295,India Gate,7.14,INR,274.2
Singapore,UberX,rider_canceled,2022-01-12 18:07:00,2022-01-12 18:34:00,1.3564,103.9885,Changi Airport T3,2022-01-12 19:03:00,1.2816,103.8636,Gardens by the Bay,6.21,SGD,19.92
New York,UberBlack,completed,2022-09-05 20:17:00,2022-09-05 20:46:00,40.7527,-73.9772,Grand Central Terminal,2022-09-05 21:23:00,40.7127,-74.0134,One World Trade Center,9.66,USD,23.32
San Francisco,UberSelect,completed,2022-06-12 20:46:00,2022-06-12 20:59:00,37.8086,-122.4316,Wave Organ,2022-06-12 21:42:00,37.7715,-122.4687,de Young Museum,7.4,USD,18.8
San Francisco,UberPool,rider_canceled,2022-09-11 14:26:00,2022-09-11 14:41:00,37.7701,-122.4701,Japanese Tea Garden,2022-09-11 15:08:00,37.7561,-122.473,16th Avenue Tiled Steps,4.65,USD,16.8
New York,UberPool,completed,2022-09-18 15:48:00,2022-09-18 16:06:00,40.7506,-73.9935,Penn Station,2022-09-18 16:12:00,40.774,-73.97,Central Park - Bethesda Terrace,18.62,USD,41.24
Manchester,UberPool,completed,2022-10-11 23:43:00,2022-10-11 23:56:00,53.4774,-2.2303,Manchester Piccadilly,2022-10-12 00:43:00,53.4687,-2.3476,The Trafford Centre,11.66,GBP,34.15
San Francisco,UberPool,completed,2022-07-22 08:46:00,2022-07-22 09:15:00,37.8087,-122.4098,Pier 39,2022-07-22 09:37:00,37.808,-122.4177,Fisherman's Wharf,9.44,USD,22.88
Los Angeles,UberX,completed,2022-11-24 09:39:00,2022-11-24 10:06:00,34.1341,-118.3215,Hollywood Sign,2022-11-24 10:17:00,34.0094,-118.4973,Santa Monica Pier,2.79,USD,9.58
Singapore,UberBlack,completed,2022-05-04 09:59:00,2022-05-04 10:27:00,1.2494,103.8303,Sentosa Beach Station,2022-05-04 10:42:00,1.286833,103.854528,Merlion Park,19.81,SGD,39.26
Bangalore,UberXL,completed,2022-05-23 21:34:00,2022-05-23 21:49:00,12.8443,77.6637,Electronic City Phase 1,2022-05-23 21:55:00,12.9763,77.5929,Cubbon Park,11.85,INR,415.5
New York,UberSelect,rider_canceled,2022-07-20 14:05:00,2022-07-20 14:35:00,40.7484,-73.9857,Empire State Building,2022-07-20 15:00:00,40.774,-73.97,Central Park - Bethesda Terrace,8.86,USD,25.22
Sydney,UberComfort,completed,2022-06-26 06:07:00,2022-06-26 06:16:00,-33.8523,151.2108,Sydney Harbour Bridge Pylon Lookout,2022-06-26 06:30:00,-33.873235,151.206323,Sydney Town Hall,14.07,AUD,35.35
Singapore,UberSelect,unfulfilled,2022-06-16 06:04:00,2022-06-16 06:23:00,1.3048,103.8318,Orchard Road (ION Orchard),2022-06-16 06:42:00,1.2906,103.8465,Clarke Quay,16.87,SGD,41.24
San Francisco,UberSUV,driver_canceled,2022-03-25 17:48:00,2022-03-25 18:13:00,37.784,-122.4075,Cable Car Turnaround (Powell & Market),2022-03-25 19:08:00,37.8086,-122.4316,Wave Organ,18.24,USD,43.98
Sydney,UberXL,rider_canceled,2022-05-11 22:52:00,2022-05-11 22:56:00,-33.883,151.207,Central Station,2022-05-11 23:19:00,-33.8568,151.2153,Sydney Opera House,10.55,AUD,28.6
London,UberComfort,completed,2022-02-03 17:29:00,2022-02-03 17:49:00,51.50806,-0.07611,Tower of London,2022-02-03 18:40:00,51.5194,-0.127,British Museum,16.98,GBP,47.45
New York,UberXL,completed,2022-12-14 22:44:00,2022-12-14 23:04:00,40.7484,-73.9857,Empire State Building,2022-12-14 23:57:00,40.758,-73.9855,Times Square,16.49,USD,36.98
Sydney,UberPool,completed,2022-10-19 23:46:00,2022-10-20 00:01:00,-33.8908,151.2743,Bondi Beach,2022-10-20 00:14:00,-33.871,151.1986,Darling Harbour,10.59,AUD,27.7
Mumbai,UberSelect,rider_canceled,2022-07-06 07:50:00,2022-07-06 08:00:00,18.9398,72.8354,Chhatrapati Shivaji Terminus,2022-07-06 08:57:00,19.0965,72.8745,Mumbai Airport T2,13.14,INR,33.78
San Francisco,UberSUV,rider_canceled,2022-09-13 01:41:00,2022-09-13 01:59:00,37.808,-122.4177,Fisherman's Wharf,2022-09-13 02:59:00,37.8024,-122.4483,Palace of Fine Arts,3.39,USD,14.28
Bangalore,UberXL,completed,2022-10-14 12:05:00,2022-10-14 12:26:00,12.9758,77.6047,MG Road Metro Station,2022-10-14 12:35:00,12.8443,77.6637,Electronic City Phase 1,13.86,INR,475.8
San Francisco,UberPool,rider_canceled,2022-07-01 02:40:00,2022-07-01 03:00:00,37.808,-122.4177,Fisherman's Wharf,2022-07-01 03:41:00,37.7955,-122.3937,Ferry Building Marketplace,7.78,USD,23.06
San Francisco,UberX,completed,2022-05-05 10:27:00,2022-05-05 10:51:00,37.7857,-122.4011,SFMOMA,2022-05-05 10:59:00,37.7989,-122.4662,The Presidio,13.41,USD,30.82
Bangalore,UberPet,driver_canceled,2022-09-16 14:45:00,2022-09-16 15:14:00,12.9758,77.6047,MG Road Metro Station,2022-09-16 16:10:00,13.0465,77.6216,Manyata Tech Park,13.79,INR,35.08
San Francisco,UberXL,driver_canceled,2022-02-10 15:59:00,2022-02-10 16:13:00,37.8087,-122.4098,Pier 39,2022-02-10 16:39:00,37.7955,-122.3937,Ferry Building Marketplace,6.84,USD,21.18
Mumbai,UberPet,completed,2022-12-05 02:31:00,2022-12-05 02:58:00,18.9218,72.8347,Gateway of India,2022-12-05 03:51:00,19.0169,72.83,Siddhivinayak Temple,6.4,INR,252.0
Delhi,UberPool,unfulfilled,2022-03-01 17:45:00,2022-03-01 18:12:00,28.6315,77.2167,Connaught Place (CP),2022-03-01 18:47:00,28.6562,77.241,Red Fort (Lal Qila),11.55,INR,30.6
New York,UberSelect,completed,2022-03-02 11:33:00,2022-03-02 11:49:00,40.774,-73.97,Central Park - Bethesda Terrace,2022-03-02 12:41:00,40.7127,-74.0134,One World Trade Center,14.01,USD,32.02
Bangalore,UberComfort,completed,2022-07-03 21:18:00,2022-07-03 21:47:00,12.8443,77.6637,Electronic City Phase 1,2022-07-03 22:45:00,12.9507,77.5848,Lalbagh Botanical Garden,2.78,INR,143.4
Bangalore,UberX,completed,2022-08-09 20:11:00,2022-08-09 20:36:00,12.9779,77.5725,Kempegowda Bus Station (Majestic),2022-08-09 21:34:00,12.8443,77.6637,Electronic City Phase 1,5.82,INR,234.6
Delhi,UberX,completed,2022-03-05 06:15:00,2022-03-05 06:19:00,28.5494,77.2001,Hauz Khas Village,2022-03-05 06:46:00,28.6127,77.2773,Akshardham Temple,3.76,INR,172.8
New York,UberSelect,completed,2022-12-23 04:24:00,2022-12-23 04:37:00,40.758,-73.9855,Times Square,2022-12-23 04:45:00,40.7587,-73.9787,Rockefeller Center,3.97,USD,11.94
San Francisco,UberSelect,completed,2022-06-20 01:10:00,2022-06-20 01:25:00,37.8024,-122.4058,Coit Tower,2022-06-20 01:34:00,37.788,-122.4075,Union Square,15.02,USD,34.04
Los Angeles,UberPet,completed,2022-10-03 22:32:00,2022-10-03 22:57:00,33.9416,-118.4085,LAX – Terminal 4,2022-10-03 23:09:00,34.078,-118.4741,Getty Center,16.28,USD,36.56
San Francisco,UberComfort,completed,2022-02-09 20:03:00,2022-02-09 20:11:00,37.784,-122.4075,Cable Car Turnaround (Powell & Market),2022-02-09 20:48:00,37.7699,-122.4661,California Academy of Sciences,2.14,USD,8.28
Singapore,UberBlack,completed,2022-01-15 05:06:00,2022-01-15 05:14:00,1.2494,103.8303,Sentosa Beach Station,2022-01-15 05:35:00,1.286833,103.854528,Merlion Park,18.81,SGD,37.46
London,UberSelect,completed,2022-05-20 14:06:00,2022-05-20 14:29:00,51.50806,-0.07611,Tower of London,2022-05-20 14:45:00,51.5014,-0.1419,Buckingham Palace,10.2,GBP,30.5
San Francisco,UberX,completed,2022-11-07 19:07:00,2022-11-07 19:12:00,37.8087,-122.4098,Pier 39,2022-11-07 19:53:00,37.7544,-122.4477,Twin Peaks,8.51,USD,21.02
Sydney,UberSelect,completed,2022-07-25 05:53:00,2022-07-25 06:12:00,-33.8908,151.2743,Bondi Beach,2022-07-25 06:46:00,-33.8568,151.2153,Sydney Opera House,15.04,AUD,37.49
Manchester,UberPet,completed,2022-12-05 23:32:00,2022-12-05 23:48:00,53.4687,-2.3476,The Trafford Centre,2022-12-06 00:16:00,53.4774,-2.2303,Manchester Piccadilly,3.64,GBP,14.1
Mumbai,UberSelect,completed,2022-06-20 23:43:00,2022-06-21 00:08:00,18.9218,72.8347,Gateway of India,2022-06-21 00:41:00,19.0169,72.8258,Bandra–Worli Sea Link (Worli end),19.42,INR,642.6
Manchester,UberComfort,completed,2022-07-06 23:00:00,2022-07-06 23:10:00,53.4687,-2.3476,The Trafford Centre,2022-07-06 23:39:00,53.477,-2.2524,Science and Industry Museum,3.91,GBP,14.78
New York,UberBlack,completed,2022-07-13 13:25:00,2022-07-13 13:41:00,40.774,-73.97,Central Park - Bethesda Terrace,2022-07-13 14:04:00,40.7506,-73.9935,Penn Station,8.65,USD,21.3
Sydney,UberPool,unfulfilled,2022-12-02 01:58:00,2022-12-02 02:28:00,-33.8523,151.2108,Sydney Harbour Bridge Pylon Lookout,2022-12-02 02:36:00,-33.843,151.2413,Taronga Zoo,17.19,AUD,41.88
Singapore,UberPool,completed,2022-12-28 00:07:00,2022-12-28 00:36:00,1.3048,103.8318,Orchard Road (ION Orchard),2022-12-28 01:14:00,1.2992,103.8556,Bugis Junction,10.29,SGD,22.12
London,UberPool,completed,2022-12-02 02:27:00,2022-12-02 02:31:00,51.5308,-0.1238,King's Cross Station,2022-12-02 03:15:00,51.5194,-0.127,British Museum,10.0,GBP,30.0
Los Angeles,UberPet,completed,2022-11-27 02:52:00,2022-11-27 02:55:00,34.043,-118.2673,Crypto.com Arena,2022-11-27 03:15:00,34.0562,-118.2365,Union Station,10.86,USD,25.72
Singapore,UberPool,rider_canceled,2022-05-01 04:24:00,2022-05-01 04:26:00,1.3048,103.8318,Orchard Road (ION Orchard),2022-05-01 04:34:00,1.2992,103.8556,Bugis Junction,16.04,SGD,39.58
San Francisco,UberPool,completed,2022-05-25 13:26:00,2022-05-25 13:42:00,37.7955,-122.3937,Ferry Building Marketplace,2022-05-25 14:04:00,37.7648,-122.4223,Clarion Alley (Mission District),6.2,USD,16.4
Mumbai,UberPool,completed,2022-06-14 07:46:00,2022-06-14 08:07:00,19.0169,72.83,Siddhivinayak Temple,2022-06-14 08:51:00,19.1076,72.8267,Juhu Beach,18.59,INR,617.7
London,UberPool,driver_canceled,2022-05-12 08:56:00,2022-05-12 09:19:00,51.5308,-0.1238,King's Cross Station,2022-05-12 09:26:00,51.5054,-0.0235,Canary Wharf Station,18.22,GBP,43.94
